SqFt,Bedrooms,Bathrooms,Dist_Center,House_Age,Floors,Lot_Size,Walk_Score,HOA_Fee,Crime_Rate,Dist_School,Grocery_Stores,Prop_Tax,Maint_Cost,Median_Income,House_Price,Region_B,Region_C,Region_D,Region_E,House_Cond_Low,House_Cond_Medium,Urban_Rural_Urban
2638,6,4,2.4,39,1,19781,56,478.76,120,5.9,18,4.47,1473.47,179765,896836.17,False,False,True,False,True,False,True
4090,3,3,19.9,33,3,9301,36,389.37,145,2.6,16,2.04,3179.88,109418,800132.85,True,False,False,False,False,False,True
4277,1,2,40.2,95,1,9841,59,368.36,148,5.7,16,4.35,1338.84,164675,886926.86,False,False,False,True,False,True,False
1718,4,1,17.4,78,3,8730,37,345.1,110,0.9,4,3.66,9720.5,63702,361720.22,False,False,False,True,False,True,True
2204,3,3,22.5,107,3,18883,11,211.67,128,8.0,23,3.95,4253.06,169417,691868.64,True,False,False,False,False,False,True
4627,6,2,33.9,16,2,17979,74,461.64,40,9.3,22,1.92,9061.29,42687,843724.18,False,True,False,False,True,False,True
835,1,1,25.7,32,1,1978,83,36.46,136,8.8,7,1.52,9726.13,49581,203838.11,False,False,True,False,True,False,False
2569,5,3,43.1,46,1,1730,72,401.63,22,3.5,1,2.33,9140.85,188465,815818.56,False,False,False,False,True,False,True
5029,5,3,43.4,109,3,1056,0,107.62,77,3.3,24,0.61,4822.12,113733,944357.52,False,False,False,True,False,False,True
2508,5,2,1.0,51,2,3243,57,162.01,10,0.4,29,4.63,7899.52,28292,495965.47,False,True,False,False,True,False,True
975,6,1,39.0,117,2,2701,2,259.71,70,6.5,23,2.24,1960.15,127809,400048.72,False,False,True,False,False,True,True
4130,5,1,23.3,79,1,18670,62,391.33,25,5.4,29,4.95,1400.91,154520,869523.11,False,True,False,False,False,True,True
5856,2,3,49.4,92,3,9303,20,419.27,29,4.6,20,3.93,8830.56,39628,971473.15,False,False,True,False,False,True,True
3235,4,3,24.4,8,1,16100,22,291.87,101,9.1,1,0.86,795.64,165750,869364.09,False,False,True,False,False,True,True
3160,6,1,37.9,59,1,10393,82,473.25,132,0.2,26,1.72,6885.27,46477,559741.89,True,False,False,False,False,True,True
3991,2,2,12.8,112,1,1947,54,123.26,60,0.8,23,1.6,4486.32,73826,670953.45,False,False,False,False,False,True,True
3565,3,2,27.2,92,3,7553,18,401.55,105,2.3,8,1.65,1843.07,40010,579765.89,False,False,False,False,False,True,True
4243,3,1,49.6,76,2,1757,61,306.02,22,0.4,10,4.62,7370.7,85146,788365.78,False,True,False,False,False,True,False
4450,5,4,42.9,20,1,15866,86,188.45,112,5.1,1,2.75,5849.56,78133,948588.52,True,False,False,False,False,False,True
1472,1,2,5.3,57,1,12580,90,0.68,29,3.2,21,3.51,7255.71,60643,444706.63,False,False,True,False,False,False,False
1852,3,3,35.5,84,1,6651,90,223.3,66,1.9,25,1.76,4470.26,117100,583788.43,True,False,False,False,False,True,True
1914,1,4,17.6,68,1,8273,38,138.36,130,7.5,21,2.85,1129.47,140956,534404.29,False,False,True,False,False,True,False
3498,1,2,20.5,5,2,4535,75,37.58,82,6.9,14,1.95,3492.7,199065,875868.78,False,False,True,False,True,False,False
677,4,4,12.1,119,2,19677,26,173.78,61,3.6,14,1.61,582.45,176150,581982.45,False,True,False,False,False,False,True
3221,2,4,41.0,114,2,18488,45,307.38,56,5.2,10,2.34,591.02,85708,709382.74,True,False,False,False,False,True,False
4827,2,2,17.2,12,1,9853,33,418.76,0,9.3,28,3.47,3642.2,37270,863482.66,False,False,False,True,False,False,True
1200,6,2,41.5,64,3,1908,32,91.78,101,0.5,19,1.5,7412.42,113644,364998.44,False,False,False,True,False,True,True
1665,6,4,0.5,19,2,5617,91,212.32,68,5.1,25,4.84,6428.42,101580,626038.4,False,False,True,False,True,False,True
2736,5,3,15.7,56,2,11048,94,195.98,58,8.6,29,1.06,2770.67,157335,747532.64,False,True,False,False,False,True,False
3049,3,1,12.4,110,1,3311,95,256.7,45,5.9,16,2.66,6226.25,40752,516258.03,False,False,True,False,False,False,True
2943,5,4,12.1,45,1,17020,49,404.79,105,2.8,9,0.88,6650.09,31621,613549.24,False,True,False,False,False,False,False
2463,4,4,3.9,7,1,18173,19,276.82,33,4.0,20,0.6,5464.41,62369,549815.54,False,False,False,False,False,False,True
1918,5,3,9.8,9,1,14585,39,423.33,100,6.8,16,4.65,5452.86,92592,584788.79,True,False,False,False,False,False,True
5311,1,4,28.0,72,3,15017,98,259.28,96,8.9,20,4.15,4012.6,80267,934266.19,False,True,False,False,False,True,True
4197,4,4,14.9,112,3,17555,94,301.92,28,0.5,27,3.62,1672.25,106873,991502.53,False,False,True,False,True,False,True
5742,2,1,19.2,66,3,14337,30,411.55,72,3.3,7,4.11,3780.68,34245,904510.88,False,False,True,False,False,True,True
5270,6,1,43.9,10,2,2885,37,461.91,142,2.4,11,3.41,6123.74,52676,882557.4,False,False,False,True,False,True,True
2790,3,2,45.3,11,2,2049,85,319.57,3,2.7,21,4.31,8634.47,133982,709529.22,False,False,False,True,False,False,False
1592,4,2,24.9,9,3,11503,44,410.39,37,2.3,6,2.26,4066.06,152424,508328.13,True,False,False,False,False,True,True
3312,4,1,16.8,24,2,2161,40,29.5,19,2.0,15,2.99,7242.49,25243,658341.21,True,False,False,False,True,False,True
1848,3,2,47.7,48,2,4766,8,94.46,22,9.3,14,0.88,2511.64,79484,414377.02,False,False,False,True,False,True,False
3654,2,3,3.5,88,1,4239,62,128.26,110,1.5,15,4.36,9065.68,104926,800652.95,False,True,False,False,True,False,False
5198,4,4,15.2,10,3,14942,78,26.67,135,2.1,6,1.21,1169.23,113730,1109034.58,False,False,False,True,True,False,True
4633,4,4,15.3,61,3,9272,76,482.7,44,2.5,29,4.39,9066.33,69974,916338.87,True,False,False,False,False,True,False
2597,1,1,16.4,117,2,1869,21,426.01,96,9.3,24,1.9,2054.51,116383,601001.4,False,False,True,False,False,False,True
5516,5,3,8.6,35,1,6526,15,456.59,32,7.6,10,1.97,3703.11,85702,1074629.85,False,False,False,False,False,False,False
4287,2,2,39.3,38,2,8741,31,423.61,134,7.9,14,0.83,6249.73,172382,922764.02,False,False,False,True,False,False,True
2751,6,1,6.6,52,3,5694,65,239.77,21,1.1,16,4.49,9103.99,130827,790786.28,False,True,False,False,True,False,False
4618,3,3,31.9,89,2,2934,89,462.04,132,8.4,13,1.29,2929.16,168511,981449.28,False,True,False,False,True,False,True
3710,4,3,6.6,77,2,18087,13,484.74,14,4.1,11,3.34,7753.95,152326,925975.63,False,True,False,False,False,False,True
2570,4,3,4.0,102,1,17318,37,251.28,20,2.7,25,3.4,7249.14,24286,523563.35,False,False,False,False,False,True,True
797,6,2,45.5,55,3,19907,97,87.81,125,5.8,3,1.77,2017.23,89543,285050.23,False,True,False,False,False,True,False
3226,2,2,9.9,103,2,7159,7,329.31,88,8.2,8,4.94,5054.91,34992,558324.31,False,True,False,False,False,True,False
2635,4,4,27.5,55,2,13993,20,436.07,55,8.9,3,3.24,3393.81,160795,871814.18,False,False,False,False,True,False,False
1077,2,3,4.4,117,1,14813,55,430.91,49,9.3,2,2.66,7909.25,113640,462576.41,False,False,True,False,False,False,False
1854,6,3,47.8,3,1,2164,45,466.91,134,2.5,21,1.6,9296.37,85183,537509.14,False,False,True,False,False,True,True
1522,1,2,12.7,29,2,1619,42,446.98,117,4.3,14,1.24,7307.44,165662,521904.49,False,True,False,False,True,False,False
1019,5,4,43.1,11,3,8982,91,388.14,121,0.2,20,3.82,9743.07,101174,460612.46,True,False,False,False,True,False,True
2804,3,3,8.9,119,3,4066,45,359.14,49,8.8,29,4.62,979.45,65002,550046.18,False,False,False,False,False,False,True
3197,4,4,42.8,34,1,9638,47,132.38,59,1.6,21,0.98,853.62,197851,990538.1,True,False,False,False,False,True,True
1720,2,4,1.2,76,3,3337,69,310.67,124,8.6,22,1.37,8991.66,163088,615314.76,False,False,False,False,True,False,True
3668,1,3,25.8,51,1,6594,83,260.74,115,3.4,15,4.94,9029.1,199255,1003070.32,False,False,False,False,True,False,False
1550,3,2,38.6,30,3,3460,30,430.97,134,3.7,3,0.57,1517.65,155816,542176.95,False,False,False,True,True,False,False
2936,2,3,46.8,101,2,7820,32,245.86,87,0.5,1,2.79,3895.74,130269,636327.79,False,True,False,False,True,False,False
5973,2,3,45.5,106,3,4442,43,63.87,104,3.3,15,2.82,8436.25,119306,1095566.91,False,False,False,True,False,True,False
2843,3,4,41.1,86,1,17191,70,2.49,54,8.9,20,1.68,1721.14,197429,851443.47,True,False,False,False,False,False,False
3245,1,3,44.5,67,1,17326,7,338.94,63,0.4,22,3.48,3040.57,50239,668467.18,True,False,False,False,False,True,False
2457,6,2,10.4,51,3,11529,72,274.95,95,4.1,2,4.75,6969.46,116001,602434.54,False,False,True,False,False,False,True
5212,1,3,14.6,79,2,18675,1,165.48,43,0.4,18,2.53,9828.04,163994,1074248.88,False,False,False,True,True,False,False
2465,5,2,14.8,6,1,11390,16,84.49,129,3.8,1,3.87,8072.82,151156,757241.63,False,False,False,True,False,True,True
3512,4,2,19.2,21,1,15030,51,233.36,148,1.8,9,3.41,7884.52,72147,710717.7,False,False,False,True,False,False,True
5837,3,4,20.0,92,1,6374,44,50.14,49,2.6,3,2.63,3755.3,131319,1114225.64,False,False,True,False,False,False,True
3453,6,1,27.5,74,1,14142,36,168.05,110,8.8,2,0.72,6782.76,80631,708379.62,False,False,False,True,True,False,True
5510,3,1,8.4,55,1,13204,41,189.61,136,4.4,4,3.84,1574.34,35373,932071.0,False,False,False,True,False,False,False
3828,3,4,34.7,96,2,8394,43,232.81,98,2.8,16,2.13,9926.54,25156,698820.99,False,False,False,True,False,False,False
4319,1,3,8.8,57,3,18088,80,233.31,147,5.9,22,1.51,5065.55,189623,977022.67,False,False,False,True,False,False,True
3828,4,4,15.9,92,2,1825,37,128.5,145,1.5,1,4.77,6568.67,58463,714973.6,True,False,False,False,True,False,False
2971,5,2,25.4,63,2,10196,98,425.11,83,2.7,9,3.98,8823.63,130661,826122.84,False,True,False,False,False,True,True
3491,2,1,39.9,102,1,12652,93,177.77,29,5.5,25,4.83,509.17,69305,718215.51,True,False,False,False,True,False,True
4356,2,4,37.1,11,2,17760,5,114.79,64,2.5,8,1.65,9771.83,160725,1057349.23,False,False,False,True,False,False,True
4825,3,3,32.5,6,1,1972,67,87.9,23,6.8,6,4.26,3912.01,43068,821155.78,False,False,False,False,False,False,True
694,4,4,8.2,54,2,12268,50,161.29,89,5.0,20,3.23,3726.11,185859,546146.71,False,False,False,False,False,True,False
3274,6,1,27.6,102,1,1443,34,33.78,105,7.7,18,4.92,1878.1,176745,775078.81,False,False,True,False,False,False,True
1393,4,4,19.2,61,2,17023,56,302.57,67,1.2,8,4.88,8772.98,20570,341973.14,False,False,True,False,False,False,True
2434,4,1,21.0,111,2,11363,72,309.57,108,3.4,23,4.78,689.9,126226,632070.0,False,False,True,False,False,False,False
4706,3,2,14.1,103,3,6396,12,381.14,96,1.6,4,3.83,9224.25,162841,1020440.2,True,False,False,False,True,False,False
3925,4,1,47.8,72,3,4465,58,19.58,132,8.1,3,1.72,1667.25,58921,655559.61,False,True,False,False,False,True,True
3519,2,4,47.7,104,2,3711,85,467.99,91,7.6,15,3.67,6398.81,170147,885198.72,True,False,False,False,True,False,True
3197,1,1,17.9,97,2,19791,91,47.53,87,4.9,6,4.91,6386.68,109589,682145.29,False,False,True,False,False,True,False
3805,6,2,2.6,108,1,6747,29,337.01,49,5.4,1,0.68,8762.44,30301,710128.12,False,False,False,True,True,False,False
5407,5,3,9.4,76,3,19107,99,66.7,102,0.7,18,3.05,5940.21,144798,1102573.04,False,False,True,False,False,True,True
1414,3,4,19.9,54,1,2919,1,439.95,111,5.6,23,3.81,4623.11,199431,663973.06,True,False,False,False,False,False,False
2949,5,4,7.5,35,1,14473,35,41.15,10,5.8,3,1.51,2673.75,89191,700826.45,True,False,False,False,True,False,False
962,5,1,38.3,88,1,17965,71,308.36,11,2.7,13,0.77,2995.82,36347,323044.14,False,True,False,False,False,True,True
3043,6,3,5.9,23,3,15235,44,4.55,140,6.7,17,0.92,1305.31,141359,879170.05,False,False,False,True,True,False,True
2865,4,1,49.1,43,1,16710,8,388.01,63,3.7,18,3.46,9765.51,42053,579517.05,False,False,False,True,False,False,True
2788,6,3,19.4,16,2,15434,64,325.29,7,5.5,26,2.77,7210.42,79056,732292.29,False,False,True,False,True,False,True
3605,4,4,38.9,1,2,14478,76,106.31,8,4.9,26,0.64,614.92,78688,768797.95,True,False,False,False,False,False,True
3881,4,4,17.5,12,2,4881,49,187.38,129,3.9,14,4.86,7190.98,146845,876009.26,False,False,False,False,False,False,True
1584,1,1,31.6,30,3,2999,78,3.9,77,7.2,25,3.45,4339.29,78450,390221.43,False,True,False,False,True,False,False
2239,1,3,10.0,92,1,15849,31,346.84,140,8.9,7,2.82,9691.72,146385,641027.35,False,False,True,False,False,False,False
3330,4,4,46.9,27,1,17784,42,285.79,73,9.3,14,3.46,7247.72,124816,804788.31,False,False,False,False,False,True,False
4131,5,1,45.9,59,3,15700,94,478.36,130,5.2,26,2.14,6460.62,51403,680456.6,True,False,False,False,False,False,False
5051,2,3,44.4,26,3,6445,77,149.73,133,7.0,24,3.66,614.47,133547,1120970.32,False,False,False,False,False,True,False
3535,3,4,31.5,14,1,3628,53,495.12,86,8.6,15,3.57,8909.56,127078,871680.16,True,False,False,False,False,True,True
4476,1,2,40.5,94,3,19040,46,316.36,4,4.7,12,0.92,1826.32,122654,876632.44,True,False,False,False,True,False,False
726,6,1,3.9,103,1,18004,13,121.04,130,8.4,12,4.59,6804.09,96418,374421.46,False,False,True,False,True,False,False
3777,3,2,17.1,78,2,1246,47,218.39,137,1.9,8,2.69,7867.71,188496,865855.26,True,False,False,False,False,False,True
3656,3,1,16.0,32,2,6212,54,370.23,146,1.7,16,2.27,6493.81,79924,619784.85,True,False,False,False,True,False,True
1203,3,4,32.0,19,2,4339,28,223.24,13,6.6,9,4.8,1422.58,148391,501228.91,False,False,True,False,False,True,False
4049,3,3,18.1,41,3,3368,46,34.25,148,8.7,2,2.47,9764.2,172250,961221.84,False,False,True,False,False,True,False
5709,2,3,7.9,11,2,13186,62,84.3,123,8.9,14,3.75,2749.77,168893,1279824.72,False,False,False,True,False,True,False
4746,6,3,30.0,100,1,2839,18,395.65,42,6.5,24,3.45,6464.72,20714,821938.34,False,False,False,True,False,False,True
4133,6,1,40.8,72,2,7205,90,324.19,27,5.3,24,1.24,8073.19,102328,821126.43,False,False,True,False,True,False,True
3967,6,4,19.4,22,2,5395,8,284.91,148,3.4,29,4.96,9422.74,149196,1003312.9,False,True,False,False,False,True,True
3968,4,2,7.0,71,3,16290,36,83.81,23,9.8,16,2.59,6238.1,134312,855716.12,False,False,False,False,False,False,True
4397,5,4,10.2,95,1,4691,91,418.88,16,3.3,5,2.28,2961.01,92882,981795.17,False,False,True,False,True,False,False
3461,3,1,15.3,13,3,4841,56,20.44,82,5.4,20,2.88,2050.59,175196,866171.84,True,False,False,False,False,True,False
4076,3,1,32.3,90,1,5348,87,39.02,44,6.1,21,3.67,711.68,106951,765025.45,False,False,True,False,False,False,True
4017,6,2,30.2,24,3,18776,27,442.36,73,4.0,18,4.31,9127.41,37511,695237.38,False,False,True,False,False,True,True
2245,6,2,35.0,76,1,7060,35,407.78,138,9.7,18,1.56,5966.2,74588,513061.5,False,False,False,True,False,True,False
1805,3,2,18.4,118,2,16525,63,308.97,60,5.8,5,1.26,1161.59,97567,571413.26,False,False,False,True,False,False,False
3630,4,4,41.3,84,1,5300,17,472.48,37,9.4,11,0.81,6007.43,162287,803576.88,False,True,False,False,False,True,False
3672,1,1,23.7,30,1,6487,34,107.99,32,5.8,3,1.4,798.17,184622,875666.59,False,False,False,True,False,False,False
2454,6,1,40.1,100,3,4514,67,364.32,42,7.2,17,1.88,1606.98,136867,620115.68,False,False,False,True,False,True,True
4621,2,3,9.4,111,1,18143,77,322.86,111,7.5,25,1.79,7863.52,75958,915730.56,True,False,False,False,False,True,False
5262,6,2,5.9,106,1,12280,38,492.87,34,9.1,18,1.87,7678.78,152250,1130942.38,False,False,True,False,True,False,False
5631,6,4,44.2,53,1,11307,89,106.95,36,0.1,14,3.51,6241.02,197386,1223277.1,False,False,True,False,True,False,True
3308,1,4,17.5,4,2,10915,7,298.94,99,0.1,12,4.79,2488.62,104727,833254.49,False,False,False,True,False,False,True
4102,3,4,34.4,12,1,12158,87,390.08,22,4.8,14,1.98,7520.19,130756,912751.07,False,True,False,False,False,False,True
1932,6,3,1.8,27,3,9621,79,169.49,88,0.4,26,2.33,4376.43,51146,524583.58,False,False,False,True,False,False,False
801,3,1,34.7,42,1,11547,83,189.84,14,9.7,18,3.97,5352.16,88260,260901.09,False,True,False,False,True,False,True
4107,3,4,16.1,88,1,14485,14,443.95,131,2.3,20,2.45,9027.59,186375,1026786.19,False,False,True,False,False,True,False
4812,2,1,3.3,114,2,3459,6,202.1,149,4.8,2,4.67,4849.65,105066,904997.33,False,True,False,False,False,True,True
5632,3,3,30.7,98,1,6273,16,312.37,21,0.7,7,2.76,6450.48,152273,1116459.21,False,True,False,False,True,False,False
1174,1,2,12.4,46,3,19102,85,444.62,77,5.3,15,2.06,9636.64,95547,434943.31,False,False,False,False,False,True,True
1136,4,2,19.6,102,1,10457,85,104.91,144,3.9,28,4.87,4788.2,75103,304649.02,False,True,False,False,False,True,True
2225,4,2,4.5,70,3,6423,63,490.94,71,0.5,10,2.42,5826.92,163736,673959.23,False,True,False,False,False,True,False
2722,5,4,7.8,37,2,18692,11,350.98,97,3.4,15,1.54,6051.94,134008,872120.94,True,False,False,False,True,False,True
985,6,2,15.2,95,1,18434,81,248.06,89,4.0,17,1.3,2786.76,88624,407550.91,False,False,True,False,False,False,False
3881,1,4,4.9,66,2,6479,55,215.46,108,9.9,11,4.98,7500.76,61456,759432.17,False,False,False,True,False,True,False
1074,3,3,45.6,61,1,16419,45,477.18,93,2.2,2,3.89,7403.05,28664,284810.35,False,False,False,False,False,True,False
1017,4,3,0.8,108,3,3249,46,102.86,79,5.5,27,2.34,2528.79,128384,462258.39,False,True,False,False,False,False,True
4200,1,4,24.5,38,2,3809,78,155.84,93,9.9,21,4.22,626.71,126229,919621.21,True,False,False,False,False,True,False
5634,4,1,6.6,36,1,3921,15,153.9,79,7.9,18,2.96,9989.94,86696,1106878.55,True,False,False,False,False,True,True
1554,3,2,15.7,118,3,5676,68,144.5,37,9.9,25,1.93,6025.08,161786,504734.37,False,False,False,True,False,False,True
5458,6,2,8.5,85,1,17916,91,494.59,133,4.9,9,3.86,3193.87,126691,1122743.51,False,False,True,False,True,False,True
5898,6,4,48.3,7,2,14463,53,444.39,25,7.0,27,2.75,6369.02,136936,1272213.39,False,True,False,False,False,True,False
1805,5,3,10.7,80,1,9167,26,163.97,100,1.2,28,0.7,1807.35,171917,631466.03,True,False,False,False,False,True,False
5359,5,2,37.2,51,3,2469,30,211.44,74,4.5,17,0.85,854.17,55215,843053.18,False,False,False,False,False,False,False
4720,4,3,27.6,90,3,8292,40,334.74,37,8.1,17,4.05,8085.56,107564,993009.72,False,False,True,False,False,False,False
2590,1,2,44.3,32,2,7931,35,8.58,82,5.1,17,4.21,7300.54,122613,741455.08,False,True,False,False,False,True,False
5899,6,2,27.9,109,2,2091,46,410.08,142,7.1,16,3.55,3441.22,142184,1208502.68,False,False,False,True,False,True,False
5405,1,4,27.0,80,1,17363,42,439.9,55,7.5,20,4.28,1055.67,192150,1282500.64,False,True,False,False,True,False,True
4172,1,1,10.2,41,3,1260,64,428.6,104,2.6,25,3.74,5119.57,56264,728362.18,False,False,False,True,True,False,True
5880,4,4,8.7,75,1,11456,49,187.53,30,8.8,8,4.54,3123.77,185556,1327535.51,False,True,False,False,True,False,True
4980,1,2,45.9,111,3,14435,92,231.0,57,4.7,23,1.18,4278.9,112995,938718.14,False,False,False,False,True,False,True
4758,6,2,16.7,109,2,10377,0,6.19,72,2.2,15,2.24,3102.71,106857,957539.88,False,False,True,False,False,False,True
5698,3,1,18.9,26,1,16813,71,199.7,131,8.7,1,2.59,2165.04,137602,1134849.69,False,False,False,True,True,False,False
5357,5,3,38.1,111,1,5301,56,230.21,9,4.2,19,1.84,4176.4,119976,976263.96,False,False,False,False,True,False,True
3313,3,3,17.3,7,3,8207,15,453.49,72,7.5,25,3.76,9666.49,193234,957780.88,True,False,False,False,False,True,False
2803,1,2,47.6,22,3,17476,27,446.99,14,5.5,15,4.61,3029.16,108465,654475.64,False,False,False,False,True,False,True
3720,3,3,37.0,105,3,9556,85,483.05,97,3.9,9,2.36,3691.68,134644,879019.72,False,False,False,False,False,True,True
1566,6,2,30.1,112,2,14795,81,442.55,62,8.1,5,4.74,3627.8,59794,427345.63,False,False,False,False,False,True,False
5544,6,1,44.1,63,1,7125,21,4.1,18,5.9,16,2.83,5062.74,49237,845671.71,False,False,False,True,True,False,True
4032,4,2,13.2,113,2,7683,75,34.12,62,1.2,13,3.2,4320.16,85294,760535.96,False,False,True,False,False,True,True
1288,3,1,23.5,19,3,19922,18,136.3,115,9.0,16,1.71,8158.41,151439,526792.32,False,False,False,False,False,False,False
4301,4,4,37.3,16,3,14331,49,350.31,144,8.6,11,2.99,9001.62,72328,872024.03,False,False,False,True,False,False,False
941,2,1,46.0,79,1,10945,58,327.32,145,3.7,13,4.74,2260.39,157845,430733.35,False,False,True,False,False,False,True
5782,1,2,21.5,18,2,18294,68,24.53,80,6.4,6,3.39,872.41,165277,1331933.27,False,True,False,False,True,False,False
2324,5,2,17.4,119,2,1306,33,51.8,65,9.2,26,2.0,2004.37,122116,629398.93,True,False,False,False,True,False,True
5022,6,1,48.1,119,3,5231,38,64.29,64,1.6,20,0.55,2312.12,75443,849294.16,True,False,False,False,True,False,False
2392,6,3,22.5,7,1,7028,73,45.71,42,5.7,17,4.92,5330.79,67119,496080.31,False,False,False,False,True,False,False
2359,1,4,24.7,37,1,13207,6,89.12,56,7.7,5,2.72,4774.41,53668,487600.51,False,True,False,False,False,True,True
3812,5,3,17.9,37,1,7658,51,344.24,137,7.6,29,4.72,7300.81,22770,723710.98,True,False,False,False,False,False,True
1589,6,2,45.5,52,3,7336,59,415.42,36,5.3,17,2.97,984.04,195380,642544.87,False,False,False,False,False,True,True
2862,1,2,28.7,92,1,14896,51,204.41,119,6.3,1,3.22,5228.21,57948,476687.68,False,True,False,False,False,False,False
3082,6,3,38.2,104,1,10630,78,346.39,68,7.6,27,3.7,3658.48,133612,771073.63,False,False,False,True,False,True,True
1551,4,1,40.7,99,1,18256,23,100.01,55,8.4,5,1.94,6491.71,154678,533846.25,False,False,False,False,False,False,False
1322,3,3,17.4,89,1,2141,25,486.64,118,7.6,5,3.65,915.15,100214,371827.48,False,True,False,False,True,False,True
3989,3,3,22.0,30,3,18049,89,175.0,54,3.6,7,2.87,831.88,139726,921733.23,False,False,True,False,False,False,True
2679,6,4,42.5,43,3,9400,89,422.93,37,10.0,16,3.53,4558.89,53025,590150.04,True,False,False,False,True,False,False
3317,2,4,18.5,59,1,1951,9,472.68,14,4.4,18,4.26,8207.73,70373,724633.58,False,False,False,False,False,False,True
2932,5,3,39.8,75,1,10249,16,432.36,143,0.3,6,1.33,6875.39,34388,554133.31,False,False,False,True,False,True,True
3976,5,3,47.1,118,2,13936,77,33.53,76,3.7,2,3.26,658.71,102570,720682.48,False,False,False,False,False,False,True
5124,5,2,31.3,16,2,15455,1,325.15,52,1.4,13,0.73,2195.48,128814,1180447.85,True,False,False,False,False,True,False
2100,4,4,37.2,78,1,5722,76,60.05,6,1.3,10,0.96,2653.95,50920,494177.15,True,False,False,False,False,True,False
885,5,4,40.4,72,1,13812,26,2.83,54,2.9,21,3.54,4519.06,186265,584709.7,False,True,False,False,True,False,False
4095,3,2,42.3,38,2,5008,72,25.89,51,0.6,20,0.82,6073.8,166083,971163.4,False,False,False,True,False,False,False
2665,4,1,20.1,41,2,11060,70,458.07,3,6.9,11,3.18,2556.37,117883,711726.13,False,True,False,False,False,True,True
1368,1,4,3.0,47,1,14056,47,454.23,42,0.8,26,1.49,4133.89,182326,666579.2,False,False,False,True,False,False,True
3657,5,4,20.4,11,3,7655,73,112.91,39,2.1,21,1.87,6047.46,78266,756281.77,False,False,False,False,True,False,True
4889,5,1,33.9,95,3,18155,8,273.53,120,1.0,2,1.08,4142.64,137847,1048485.49,False,False,False,False,True,False,False
5683,1,4,22.8,88,1,14027,85,477.51,29,0.7,8,1.62,1860.11,31106,962292.34,False,True,False,False,False,False,True
5832,5,4,37.6,102,1,5030,22,248.35,137,2.8,24,4.2,5170.78,41786,988358.77,False,False,True,False,False,True,False
2761,1,1,18.2,17,2,1521,70,196.79,102,5.8,22,3.37,3577.94,36944,438711.1,True,False,False,False,False,True,True
3893,4,1,31.9,78,2,2400,72,241.62,6,9.7,19,4.77,8709.79,93917,816468.56,False,True,False,False,False,True,False
1546,3,3,9.7,95,3,12930,26,395.11,108,8.8,20,0.72,7868.44,192236,623319.78,False,True,False,False,False,False,False
5526,1,2,37.6,5,1,4723,87,238.64,19,8.8,17,4.07,2307.61,179787,1196331.41,False,False,False,False,False,True,True
3935,2,2,27.5,107,2,7579,92,391.64,48,1.8,16,3.65,1950.04,116895,780785.47,True,False,False,False,False,True,False
4750,1,1,10.6,42,3,19242,80,215.85,95,2.7,25,1.67,3802.93,186881,1068509.63,False,True,False,False,False,True,False
5495,5,1,14.9,115,3,5781,83,126.0,58,0.9,10,3.78,4415.66,26844,912064.18,False,False,False,False,True,False,True
5473,4,4,37.6,34,3,13873,70,163.24,89,7.8,5,3.72,9354.17,69864,1004847.14,False,False,False,False,False,True,False
2081,6,3,24.4,97,2,19782,42,38.91,25,0.8,14,2.57,3365.4,188246,782403.25,False,True,False,False,False,False,False
2501,4,3,11.2,101,2,17526,6,248.69,35,5.6,24,3.6,8742.05,65933,506403.26,False,True,False,False,False,False,True
4664,1,4,35.9,53,1,17375,82,405.77,42,2.5,4,2.01,8913.43,27649,892744.04,False,True,False,False,False,False,False
654,3,4,47.9,61,3,18101,62,210.3,98,9.9,20,2.6,7168.56,187717,599159.18,True,False,False,False,False,False,False
2423,2,2,21.6,68,3,1642,83,382.5,32,7.6,16,4.53,7229.7,123955,574065.77,False,False,False,False,False,True,True
5897,4,2,24.0,81,2,19932,43,477.23,99,8.4,24,2.23,5428.58,32818,1018460.16,False,False,False,False,True,False,True
4062,5,4,44.9,15,2,12885,38,424.74,96,5.8,15,2.32,8482.89,56880,777820.73,False,True,False,False,False,True,True
3679,6,2,26.5,7,1,8549,39,475.73,44,8.7,28,3.24,2917.04,80109,822289.79,False,True,False,False,False,False,True
1432,5,1,35.5,88,1,14397,6,283.97,87,6.5,9,3.89,9119.84,188405,548812.62,False,True,False,False,False,False,False
5008,3,4,13.0,95,1,16074,69,82.66,142,9.5,3,3.81,6549.37,74058,889765.23,True,False,False,False,False,True,True
3406,6,2,22.6,89,2,14771,24,467.7,94,2.9,23,0.59,4667.73,176202,912799.04,False,False,False,False,False,False,True
3090,4,3,6.6,115,3,1949,58,434.25,16,6.0,9,3.59,9830.8,177788,861738.37,False,False,True,False,True,False,True
927,1,4,10.7,85,1,17905,12,432.21,139,6.9,18,2.53,8689.13,51297,249447.98,True,False,False,False,False,True,True
3910,5,4,0.5,30,1,15732,85,346.64,21,4.0,4,2.86,7834.2,39062,736894.01,True,False,False,False,False,False,False
3900,3,3,2.4,106,2,17738,80,312.46,89,8.8,19,3.03,3102.07,49492,801918.33,False,False,False,False,True,False,False
4275,4,1,48.9,9,1,18866,85,7.36,77,9.8,24,3.79,9750.54,106861,874552.98,False,False,True,False,False,False,True
